GAME_DATE,TEAM,RATING
2024-02-03,Washington Wizards,1529.181051140029
2024-02-04,Boston Celtics,1932.735566112105
2024-02-04,Miami Heat,1749.7603768465935
2024-02-04,Portland Trail Blazers,1601.021134383394
2024-02-04,Phoenix Suns,1803.0537116646362
2024-02-04,Los Angeles Lakers,1765.6754679411179
2024-02-04,Houston Rockets,1674.8847788987991
2024-02-04,LA Clippers,1886.9691350798898
2024-02-04,Golden State Warriors,1725.9116127087088
2024-02-04,Denver Nuggets,1870.4315083973695
2024-02-04,Utah Jazz,1741.1857199067517
2024-02-04,San Antonio Spurs,1508.0988897729335
2024-02-04,Indiana Pacers,1762.743947597891
2024-02-04,Oklahoma City Thunder,1854.5820992782437
2024-02-04,Chicago Bulls,1725.764874799157
2024-02-04,New Orleans Pelicans,1786.0300011878262
2024-02-04,Milwaukee Bucks,1845.1338555596003
2024-02-04,Dallas Mavericks,1726.6823261941436
2024-02-04,Charlotte Hornets,1529.1092659502294
2024-02-04,Atlanta Hawks,1722.8570422071518
2024-02-04,Memphis Grizzlies,1702.6602459671176
2024-02-04,New York Knicks,1860.426048298064
2024-02-04,Toronto Raptors,1655.8051124035676
2024-02-04,Philadelphia 76ers,1809.4808637397964
2024-02-04,Brooklyn Nets,1693.7994006477068
2024-02-04,Detroit Pistons,1431.8233452731627
2024-02-04,Cleveland Cavaliers,1879.042890587854
2024-02-04,Sacramento Kings,1806.8197639434486
2024-02-04,Minnesota Timberwolves,1843.2294233414923
2024-02-04,Orlando Magic,1750.819021774828
2024-02-04,Washington Wizards,1524.9809262992048
2024-02-05,Boston Celtics,1932.735566112105
2024-02-05,Miami Heat,1749.7603768465935
2024-02-05,Portland Trail Blazers,1601.021134383394
2024-02-05,Phoenix Suns,1803.0537116646362
2024-02-05,Los Angeles Lakers,1770.1584173256983
2024-02-05,Houston Rockets,1674.8847788987991
2024-02-05,LA Clippers,1893.1861205788693
2024-02-05,Golden State Warriors,1735.5220361857528
2024-02-05,Denver Nuggets,1870.4315083973695
2024-02-05,Utah Jazz,1741.1857199067517
2024-02-05,San Antonio Spurs,1508.0988897729335
2024-02-05,Indiana Pacers,1762.743947597891
2024-02-05,Oklahoma City Thunder,1854.5820992782437
2024-02-05,Chicago Bulls,1725.764874799157
2024-02-05,New Orleans Pelicans,1792.9980121071458
2024-02-05,Milwaukee Bucks,1845.1338555596003
2024-02-05,Dallas Mavericks,1739.6642066393117
2024-02-05,Charlotte Hornets,1524.2647184969808
2024-02-05,Atlanta Hawks,1716.9587759267886
2024-02-05,Memphis Grizzlies,1702.6602459671176
2024-02-05,New York Knicks,1860.426048298064
2024-02-05,Toronto Raptors,1648.996245123115
2024-02-05,Philadelphia 76ers,1796.0118953848473
2024-02-05,Brooklyn Nets,1684.2057232221032
2024-02-05,Detroit Pistons,1431.8233452731627
2024-02-05,Cleveland Cavaliers,1887.949365674705
2024-02-05,Sacramento Kings,1798.571365659533
2024-02-05,Minnesota Timberwolves,1843.2294233414923
2024-02-05,Orlando Magic,1750.819021774828
2024-02-05,Washington Wizards,1524.9809262992048
2024-02-06,Boston Celtics,1932.735566112105
2024-02-06,Miami Heat,1760.4229014416928
2024-02-06,Portland Trail Blazers,1601.021134383394
2024-02-06,Phoenix Suns,1814.9698020005267
2024-02-06,Los Angeles Lakers,1770.1584173256983
2024-02-06,Houston Rockets,1666.7696931980654
2024-02-06,LA Clippers,1893.1861205788693
2024-02-06,Golden State Warriors,1735.5220361857528
2024-02-06,Denver Nuggets,1870.4315083973695
2024-02-06,Utah Jazz,1755.4011595920406
2024-02-06,San Antonio Spurs,1508.0988897729335
2024-02-06,Indiana Pacers,1770.9672203957384
2024-02-06,Oklahoma City Thunder,1840.4401693925242
2024-02-06,Chicago Bulls,1739.9502619842003
2024-02-06,New Orleans Pelicans,1792.9980121071458
2024-02-06,Milwaukee Bucks,1832.736837783315
2024-02-06,Dallas Mavericks,1748.5780819616473
2024-02-06,Charlotte Hornets,1524.2647184969808
2024-02-06,Atlanta Hawks,1716.9587759267886
2024-02-06,Memphis Grizzlies,1696.6088643796159
2024-02-06,New York Knicks,1866.8078999983322
2024-02-06,Toronto Raptors,1648.996245123115
2024-02-06,Philadelphia 76ers,1796.0118953848473
2024-02-06,Brooklyn Nets,1675.313613048001
2024-02-06,Detroit Pistons,1431.8233452731627
2024-02-06,Cleveland Cavaliers,1887.949365674705
2024-02-06,Sacramento Kings,1798.571365659533
2024-02-06,Minnesota Timberwolves,1828.8349875608335
2024-02-06,Orlando Magic,1740.2832697998688
2024-02-06,Washington Wizards,1524.9809262992048
2024-02-07,Boston Celtics,1938.0648758588504
2024-02-07,Miami Heat,1764.583109987128
2024-02-07,Portland Trail Blazers,1601.021134383394
2024-02-07,Phoenix Suns,1814.9698020005267
2024-02-07,Los Angeles Lakers,1770.1584173256983
2024-02-07,Houston Rockets,1666.7696931980654
2024-02-07,LA Clippers,1879.6294203493317
2024-02-07,Golden State Warriors,1747.852546451547
2024-02-07,Denver Nuggets,1870.4315083973695
2024-02-07,Utah Jazz,1755.4011595920406
2024-02-07,San Antonio Spurs,1503.370366203014
2024-02-07,Indiana Pacers,1770.9672203957384
2024-02-07,Oklahoma City Thunder,1840.4401693925242
2024-02-07,Chicago Bulls,1739.9502619842003
2024-02-07,New Orleans Pelicans,1806.7051575851956
2024-02-07,Milwaukee Bucks,1832.736837783315
2024-02-07,Dallas Mavericks,1748.5780819616473
2024-02-07,Charlotte Hornets,1516.6515113434978
2024-02-07,Atlanta Hawks,1712.1705582338034
2024-02-07,Memphis Grizzlies,1696.6088643796159
2024-02-07,New York Knicks,1866.8078999983322
2024-02-07,Toronto Raptors,1656.1327041455152
2024-02-07,Philadelphia 76ers,1783.2778681448717
2024-02-07,Brooklyn Nets,1675.313613048001
2024-02-07,Detroit Pistons,1457.706511402662
2024-02-07,Cleveland Cavaliers,1890.5314151297678
2024-02-07,Sacramento Kings,1779.8569643396686
2024-02-07,Minnesota Timberwolves,1828.8349875608335
2024-02-07,Orlando Magic,1740.2832697998688
2024-02-07,Washington Wizards,1522.2544590637478
2024-02-08,Boston Celtics,1938.0648758588504
2024-02-08,Miami Heat,1764.583109987128
2024-02-08,Portland Trail Blazers,1585.4887035406734
2024-02-08,Phoenix Suns,1823.8469152974335
2024-02-08,Los Angeles Lakers,1762.5864054263343
2024-02-08,Houston Rockets,1666.7696931980654
2024-02-08,LA Clippers,1879.6294203493317
2024-02-08,Golden State Warriors,1759.0744847986466
2024-02-08,Denver Nuggets,1878.390409629698
2024-02-08,Utah Jazz,1746.6338813648397
2024-02-08,San Antonio Spurs,1498.3031098901913
2024-02-08,Indiana Pacers,1759.768462323312
2024-02-08,Oklahoma City Thunder,1840.4401693925242
2024-02-08,Chicago Bulls,1749.3742908721408
2024-02-08,New Orleans Pelicans,1806.7051575851956
2024-02-08,Milwaukee Bucks,1821.628799566654
2024-02-08,Dallas Mavericks,1762.542620283164
2024-02-08,Charlotte Hornets,1516.6515113434978
2024-02-08,Atlanta Hawks,1712.1705582338034
2024-02-08,Memphis Grizzlies,1687.53017291715
2024-02-08,New York Knicks,1852.7120941240164
2024-02-08,Toronto Raptors,1656.1327041455152
2024-02-08,Philadelphia 76ers,1783.2778681448717
2024-02-08,Brooklyn Nets,1670.4379102462176
2024-02-08,Detroit Pistons,1477.5408899008178
2024-02-08,Cleveland Cavaliers,1895.7208263689654
2024-02-08,Sacramento Kings,1779.8569643396686
2024-02-08,Minnesota Timberwolves,1840.101497844605
2024-02-08,Orlando Magic,1744.8170250372793
2024-02-08,Washington Wizards,1522.2544590637478
2024-02-09,Boston Celtics,1940.1366941263686
2024-02-09,Miami Heat,1764.583109987128
2024-02-09,Portland Trail Blazers,1585.4887035406734
2024-02-09,Phoenix Suns,1823.8469152974335
2024-02-09,Los Angeles Lakers,1774.6571982705677
2024-02-09,Houston Rockets,1655.7920249904516
2024-02-09,LA Clippers,1879.6294203493317
2024-02-09,Golden State Warriors,1759.0744847986466
2024-02-09,Denver Nuggets,1864.8504666563958
2024-02-09,Utah Jazz,1746.6338813648397
2024-02-09,San Antonio Spurs,1498.3031098901913
2024-02-09,Indiana Pacers,1759.768462323312
2024-02-09,Oklahoma City Thunder,1840.4401693925242
2024-02-09,Chicago Bulls,1749.3742908721408
2024-02-09,New Orleans Pelicans,1795.0143637301885
2024-02-09,Milwaukee Bucks,1825.1044135583495
2024-02-09,Dallas Mavericks,1762.542620283164
2024-02-09,Charlotte Hornets,1513.0967933160264
2024-02-09,Atlanta Hawks,1725.0102195088602
2024-02-09,Memphis Grizzlies,1687.53017291715
2024-02-09,New York Knicks,1852.7120941240164
2024-02-09,Toronto Raptors,1667.2140921338564
2024-02-09,Philadelphia 76ers,1770.2932308566353
2024-02-09,Brooklyn Nets,1670.4379102462176
2024-02-09,Detroit Pistons,1477.5408899008178
2024-02-09,Cleveland Cavaliers,1895.7208263689654
2024-02-09,Sacramento Kings,1793.580799313383
2024-02-09,Minnesota Timberwolves,1840.101497844605
2024-02-09,Orlando Magic,1744.8170250372793
2024-02-09,Washington Wizards,1520.1334900515483
2024-02-10,Boston Celtics,1940.1366941263686
2024-02-10,Miami Heat,1764.583109987128
2024-02-10,Portland Trail Blazers,1580.1036170430903
2024-02-10,Phoenix Suns,1811.643726573804
2024-02-10,Los Angeles Lakers,1774.6571982705677
2024-02-10,Houston Rockets,1647.2029133812764
2024-02-10,LA Clippers,1881.7224730655798
2024-02-10,Golden State Warriors,1771.5096312560052
2024-02-10,Denver Nuggets,1864.8504666563958
2024-02-10,Utah Jazz,1746.6338813648397
2024-02-10,San Antonio Spurs,1491.6666480257695
2024-02-10,Indiana Pacers,1773.3547198677313
2024-02-10,Oklahoma City Thunder,1827.3559148624252
2024-02-10,Chicago Bulls,1738.8708693250132
2024-02-10,New Orleans Pelicans,1800.0703350787685
2024-02-10,Milwaukee Bucks,1825.1044135583495
2024-02-10,Dallas Mavericks,1775.3815540002497
2024-02-10,Charlotte Hornets,1530.4319329946588
2024-02-10,Atlanta Hawks,1733.648568157776
2024-02-10,Memphis Grizzlies,1672.429386576167
2024-02-10,New York Knicks,1839.3758858100286
2024-02-10,Toronto Raptors,1662.638129798505
2024-02-10,Philadelphia 76ers,1774.6940014549705
2024-02-10,Brooklyn Nets,1676.4343038517516
2024-02-10,Detroit Pistons,1474.8622591378034
2024-02-10,Cleveland Cavaliers,1900.637609574355
2024-02-10,Sacramento Kings,1793.580799313383
2024-02-10,Minnesota Timberwolves,1840.101497844605
2024-02-10,Orlando Magic,1755.8272518252716
2024-02-10,Washington Wizards,1515.4108504972755
2024-02-11,Boston Celtics,1946.542314228892
2024-02-11,Miami Heat,1758.9101169887201
2024-02-11,Portland Trail Blazers,1580.1036170430903
2024-02-11,Phoenix Suns,1811.643726573804
2024-02-11,Los Angeles Lakers,1774.6571982705677
2024-02-11,Houston Rockets,1647.2029133812764
2024-02-11,LA Clippers,1881.7224730655798
2024-02-11,Golden State Warriors,1771.5096312560052
2024-02-11,Denver Nuggets,1864.8504666563958
2024-02-11,Utah Jazz,1746.6338813648397
2024-02-11,San Antonio Spurs,1491.6666480257695
2024-02-11,Indiana Pacers,1773.3547198677313
2024-02-11,Oklahoma City Thunder,1837.3264104058042
2024-02-11,Chicago Bulls,1738.8708693250132
2024-02-11,New Orleans Pelicans,1800.0703350787685
2024-02-11,Milwaukee Bucks,1825.1044135583495
2024-02-11,Dallas Mavericks,1775.3815540002497
2024-02-11,Charlotte Hornets,1530.4319329946588
2024-02-11,Atlanta Hawks,1733.648568157776
2024-02-11,Memphis Grizzlies,1672.429386576167
2024-02-11,New York Knicks,1839.3758858100286
2024-02-11,Toronto Raptors,1662.638129798505
2024-02-11,Philadelphia 76ers,1774.6940014549705
2024-02-11,Brooklyn Nets,1676.4343038517516
2024-02-11,Detroit Pistons,1474.8622591378034
2024-02-11,Cleveland Cavaliers,1900.637609574355
2024-02-11,Sacramento Kings,1784.1361393463626
2024-02-11,Minnesota Timberwolves,1840.101497844605
2024-02-11,Orlando Magic,1755.8272518252716
2024-02-11,Washington Wizards,1515.4108504972755
2024-02-12,Boston Celtics,1946.542314228892
2024-02-12,Miami Heat,1758.9101169887201
2024-02-12,Portland Trail Blazers,1580.1036170430903
2024-02-12,Phoenix Suns,1811.643726573804
2024-02-12,Los Angeles Lakers,1774.6571982705677
2024-02-12,Houston Rockets,1663.642207203354
2024-02-12,LA Clippers,1869.7526346342186
2024-02-12,Golden State Warriors,1781.2814025540051
2024-02-12,Denver Nuggets,1853.1082934862532
2024-02-12,Utah Jazz,1736.8831750342724
2024-02-12,San Antonio Spurs,1509.544949059826
2024-02-12,Indiana Pacers,1756.422654070121
2024-02-12,Oklahoma City Thunder,1837.3264104058042
2024-02-12,Chicago Bulls,1749.3867877667549
2024-02-12,New Orleans Pelicans,1807.1333128310457
2024-02-12,Milwaukee Bucks,1837.7629866403831
2024-02-12,Dallas Mavericks,1779.3755728884814
2024-02-12,Charlotte Hornets,1549.4780581784132
2024-02-12,Atlanta Hawks,1723.441294087469
2024-02-12,Memphis Grizzlies,1665.6151225167898
2024-02-12,New York Knicks,1823.3924550074335
2024-02-12,Toronto Raptors,1647.407266557041
2024-02-12,Philadelphia 76ers,1789.7231266448853
2024-02-12,Brooklyn Nets,1676.4343038517516
2024-02-12,Detroit Pistons,1474.8622591378034
2024-02-12,Cleveland Cavaliers,1885.844266093247
2024-02-12,Sacramento Kings,1784.1361393463626
2024-02-12,Minnesota Timberwolves,1852.500816848557
2024-02-12,Orlando Magic,1755.8272518252716
2024-02-12,Washington Wizards,1510.8734477521486
2024-02-13,Boston Celtics,1950.7933105605282
2024-02-13,Miami Heat,1772.001670108279
2024-02-13,Portland Trail Blazers,1576.0036102251693
2024-02-13,Phoenix Suns,1821.4357698350814
2024-02-13,Los Angeles Lakers,1778.0413188623415
2024-02-13,Houston Rockets,1663.642207203354
2024-02-13,LA Clippers,1869.7526346342186
2024-02-13,Golden State Warriors,1781.2814025540051
2024-02-13,Denver Nuggets,1853.1082934862532
2024-02-13,Utah Jazz,1736.8831750342724
2024-02-13,San Antonio Spurs,1509.544949059826
2024-02-13,Indiana Pacers,1756.422654070121
2024-02-13,Oklahoma City Thunder,1845.8274413676947
2024-02-13,Chicago Bulls,1749.3867877667549
2024-02-13,New Orleans Pelicans,1807.1333128310457
2024-02-13,Milwaukee Bucks,1824.3506022047013
2024-02-13,Dallas Mavericks,1779.3755728884814
2024-02-13,Charlotte Hornets,1549.4780581784132
2024-02-13,Atlanta Hawks,1723.441294087469
2024-02-13,Memphis Grizzlies,1665.6151225167898
2024-02-13,New York Knicks,1823.3924550074335
2024-02-13,Toronto Raptors,1647.407266557041
2024-02-13,Philadelphia 76ers,1789.7231266448853
2024-02-13,Brooklyn Nets,1672.5665796366386
2024-02-13,Detroit Pistons,1470.4423540997238
2024-02-13,Cleveland Cavaliers,1885.844266093247
2024-02-13,Sacramento Kings,1774.5167417948103
2024-02-13,Minnesota Timberwolves,1856.4621773566428
2024-02-13,Orlando Magic,1747.6763023100543
2024-02-13,Washington Wizards,1510.8734477521486
2024-02-14,Boston Celtics,1954.910037332973
2024-02-14,Miami Heat,1783.2491508698492
2024-02-14,Portland Trail Blazers,1576.0036102251693
2024-02-14,Phoenix Suns,1824.0569192511034
2024-02-14,Los Angeles Lakers,1787.6191956880516
2024-02-14,Houston Rockets,1653.0768966353658
2024-02-14,LA Clippers,1878.088108132902
2024-02-14,Golden State Warriors,1773.5747060661529
2024-02-14,Denver Nuggets,1840.2239676876345
2024-02-14,Utah Jazz,1727.6453126640067
2024-02-14,San Antonio Spurs,1505.1923897223016
2024-02-14,Indiana Pacers,1764.0495278033225
2024-02-14,Oklahoma City Thunder,1845.8274413676947
2024-02-14,Chicago Bulls,1742.8107520659883
2024-02-14,New Orleans Pelicans,1810.585641407945
2024-02-14,Milwaukee Bucks,1824.3506022047013
2024-02-14,Dallas Mavericks,1783.2308169964379
2024-02-14,Charlotte Hornets,1566.82276416807
2024-02-14,Atlanta Hawks,1708.3179462095854
2024-02-14,Memphis Grizzlies,1676.2226721255242
2024-02-14,New York Knicks,1810.555425593259
2024-02-14,Toronto Raptors,1640.005812076314
2024-02-14,Philadelphia 76ers,1778.3592943361718
2024-02-14,Brooklyn Nets,1668.8048256890984
2024-02-14,Detroit Pistons,1466.975228456187
2024-02-14,Cleveland Cavaliers,1893.0190826988721
2024-02-14,Sacramento Kings,1787.5879402953296
2024-02-14,Minnesota Timberwolves,1856.4621773566428
2024-02-14,Orlando Magic,1760.7877488936342
2024-02-14,Washington Wizards,1507.0139628360919
2024-02-15,Boston Celtics,1954.910037332973
2024-02-15,Miami Heat,1783.2491508698492
2024-02-15,Portland Trail Blazers,1572.027567479945
2024-02-15,Phoenix Suns,1824.0569192511034
2024-02-15,Los Angeles Lakers,1787.6191956880516
2024-02-15,Houston Rockets,1653.0768966353658
2024-02-15,LA Clippers,1878.088108132902
2024-02-15,Golden State Warriors,1782.721181363113
2024-02-15,Denver Nuggets,1840.2239676876345
2024-02-15,Utah Jazz,1718.5543799274674
2024-02-15,San Antonio Spurs,1505.1923897223016
2024-02-15,Indiana Pacers,1764.0495278033225
2024-02-15,Oklahoma City Thunder,1845.8274413676947
2024-02-15,Chicago Bulls,1742.8107520659883
2024-02-15,New Orleans Pelicans,1810.585641407945
2024-02-15,Milwaukee Bucks,1808.9721429135561
2024-02-15,Dallas Mavericks,1783.2308169964379
2024-02-15,Charlotte Hornets,1566.82276416807
2024-02-15,Atlanta Hawks,1708.3179462095854
2024-02-15,Memphis Grizzlies,1691.1302059953089
2024-02-15,New York Knicks,1810.555425593259
2024-02-15,Toronto Raptors,1640.005812076314
2024-02-15,Philadelphia 76ers,1778.3592943361718
2024-02-15,Brooklyn Nets,1668.8048256890984
2024-02-15,Detroit Pistons,1466.975228456187
2024-02-15,Cleveland Cavaliers,1893.0190826988721
2024-02-15,Sacramento Kings,1787.5879402953296
2024-02-15,Minnesota Timberwolves,1860.311164838393
2024-02-15,Orlando Magic,1760.7877488936342
2024-02-15,Washington Wizards,1507.0139628360919
2024-02-16,Boston Celtics,1954.910037332973
2024-02-16,Miami Heat,1783.2491508698492
2024-02-16,Portland Trail Blazers,1572.027567479945
2024-02-16,Phoenix Suns,1824.0569192511034
2024-02-16,Los Angeles Lakers,1787.6191956880516
2024-02-16,Houston Rockets,1653.0768966353658
2024-02-16,LA Clippers,1878.088108132902
2024-02-16,Golden State Warriors,1782.721181363113
2024-02-16,Denver Nuggets,1840.2239676876345
2024-02-16,Utah Jazz,1718.5543799274674
2024-02-16,San Antonio Spurs,1505.1923897223016
2024-02-16,Indiana Pacers,1764.0495278033225
2024-02-16,Oklahoma City Thunder,1845.8274413676947
2024-02-16,Chicago Bulls,1742.8107520659883
2024-02-16,New Orleans Pelicans,1810.585641407945
2024-02-16,Milwaukee Bucks,1808.9721429135561
2024-02-16,Dallas Mavericks,1783.2308169964379
2024-02-16,Charlotte Hornets,1566.82276416807
2024-02-16,Atlanta Hawks,1708.3179462095854
2024-02-16,Memphis Grizzlies,1691.1302059953089
2024-02-16,New York Knicks,1810.555425593259
2024-02-16,Toronto Raptors,1640.005812076314
2024-02-16,Philadelphia 76ers,1778.3592943361718
2024-02-16,Brooklyn Nets,1668.8048256890984
2024-02-16,Detroit Pistons,1466.975228456187
2024-02-16,Cleveland Cavaliers,1893.0190826988721
2024-02-16,Sacramento Kings,1787.5879402953296
2024-02-16,Minnesota Timberwolves,1860.311164838393
2024-02-16,Orlando Magic,1760.7877488936342
2024-02-16,Washington Wizards,1507.0139628360919
2024-02-17,Boston Celtics,1954.910037332973
2024-02-17,Miami Heat,1783.2491508698492
2024-02-17,Portland Trail Blazers,1572.027567479945
2024-02-17,Phoenix Suns,1824.0569192511034
2024-02-17,Los Angeles Lakers,1787.6191956880516
2024-02-17,Houston Rockets,1653.0768966353658
2024-02-17,LA Clippers,1878.088108132902
2024-02-17,Golden State Warriors,1782.721181363113
2024-02-17,Denver Nuggets,1840.2239676876345
2024-02-17,Utah Jazz,1718.5543799274674
2024-02-17,San Antonio Spurs,1505.1923897223016
2024-02-17,Indiana Pacers,1764.0495278033225
2024-02-17,Oklahoma City Thunder,1845.8274413676947
2024-02-17,Chicago Bulls,1742.8107520659883
2024-02-17,New Orleans Pelicans,1810.585641407945
2024-02-17,Milwaukee Bucks,1808.9721429135561
2024-02-17,Dallas Mavericks,1783.2308169964379
2024-02-17,Charlotte Hornets,1566.82276416807
2024-02-17,Atlanta Hawks,1708.3179462095854
2024-02-17,Memphis Grizzlies,1691.1302059953089
2024-02-17,New York Knicks,1810.555425593259
2024-02-17,Toronto Raptors,1640.005812076314
2024-02-17,Philadelphia 76ers,1778.3592943361718
2024-02-17,Brooklyn Nets,1668.8048256890984
2024-02-17,Detroit Pistons,1466.975228456187
2024-02-17,Cleveland Cavaliers,1893.0190826988721
2024-02-17,Sacramento Kings,1787.5879402953296
2024-02-17,Minnesota Timberwolves,1860.311164838393
2024-02-17,Orlando Magic,1760.7877488936342
2024-02-17,Washington Wizards,1507.0139628360919
2024-02-18,Boston Celtics,1954.910037332973
2024-02-18,Miami Heat,1783.2491508698492
2024-02-18,Portland Trail Blazers,1572.027567479945
2024-02-18,Phoenix Suns,1824.0569192511034
2024-02-18,Los Angeles Lakers,1787.6191956880516
2024-02-18,Houston Rockets,1653.0768966353658
2024-02-18,LA Clippers,1878.088108132902
2024-02-18,Golden State Warriors,1782.721181363113
2024-02-18,Denver Nuggets,1840.2239676876345
2024-02-18,Utah Jazz,1718.5543799274674
2024-02-18,San Antonio Spurs,1505.1923897223016
2024-02-18,Indiana Pacers,1764.0495278033225
2024-02-18,Oklahoma City Thunder,1845.8274413676947
2024-02-18,Chicago Bulls,1742.8107520659883
2024-02-18,New Orleans Pelicans,1810.585641407945
2024-02-18,Milwaukee Bucks,1808.9721429135561
2024-02-18,Dallas Mavericks,1783.2308169964379
2024-02-18,Charlotte Hornets,1566.82276416807
2024-02-18,Atlanta Hawks,1708.3179462095854
2024-02-18,Memphis Grizzlies,1691.1302059953089
2024-02-18,New York Knicks,1810.555425593259
2024-02-18,Toronto Raptors,1640.005812076314
2024-02-18,Philadelphia 76ers,1778.3592943361718
2024-02-18,Brooklyn Nets,1668.8048256890984
2024-02-18,Detroit Pistons,1466.975228456187
2024-02-18,Cleveland Cavaliers,1893.0190826988721
2024-02-18,Sacramento Kings,1787.5879402953296
2024-02-18,Minnesota Timberwolves,1860.311164838393
2024-02-18,Orlando Magic,1760.7877488936342
2024-02-18,Washington Wizards,1507.0139628360919
2024-02-19,Boston Celtics,1954.910037332973
2024-02-19,Miami Heat,1783.2491508698492
2024-02-19,Portland Trail Blazers,1572.027567479945
2024-02-19,Phoenix Suns,1824.0569192511034
2024-02-19,Los Angeles Lakers,1787.6191956880516
2024-02-19,Houston Rockets,1653.0768966353658
2024-02-19,LA Clippers,1878.088108132902
2024-02-19,Golden State Warriors,1782.721181363113
2024-02-19,Denver Nuggets,1840.2239676876345
2024-02-19,Utah Jazz,1718.5543799274674
2024-02-19,San Antonio Spurs,1505.1923897223016
2024-02-19,Indiana Pacers,1764.0495278033225
2024-02-19,Oklahoma City Thunder,1845.8274413676947
2024-02-19,Chicago Bulls,1742.8107520659883
2024-02-19,New Orleans Pelicans,1810.585641407945
2024-02-19,Milwaukee Bucks,1808.9721429135561
2024-02-19,Dallas Mavericks,1783.2308169964379
2024-02-19,Charlotte Hornets,1566.82276416807
2024-02-19,Atlanta Hawks,1708.3179462095854
2024-02-19,Memphis Grizzlies,1691.1302059953089
2024-02-19,New York Knicks,1810.555425593259
2024-02-19,Toronto Raptors,1640.005812076314
2024-02-19,Philadelphia 76ers,1778.3592943361718
2024-02-19,Brooklyn Nets,1668.8048256890984
2024-02-19,Detroit Pistons,1466.975228456187
2024-02-19,Cleveland Cavaliers,1893.0190826988721
2024-02-19,Sacramento Kings,1787.5879402953296
2024-02-19,Minnesota Timberwolves,1860.311164838393
2024-02-19,Orlando Magic,1760.7877488936342
2024-02-19,Washington Wizards,1507.0139628360919
2024-02-20,Boston Celtics,1954.910037332973
2024-02-20,Miami Heat,1783.2491508698492
2024-02-20,Portland Trail Blazers,1572.027567479945
2024-02-20,Phoenix Suns,1824.0569192511034
2024-02-20,Los Angeles Lakers,1787.6191956880516
2024-02-20,Houston Rockets,1653.0768966353658
2024-02-20,LA Clippers,1878.088108132902
2024-02-20,Golden State Warriors,1782.721181363113
2024-02-20,Denver Nuggets,1840.2239676876345
2024-02-20,Utah Jazz,1718.5543799274674
2024-02-20,San Antonio Spurs,1505.1923897223016
2024-02-20,Indiana Pacers,1764.0495278033225
2024-02-20,Oklahoma City Thunder,1845.8274413676947
2024-02-20,Chicago Bulls,1742.8107520659883
2024-02-20,New Orleans Pelicans,1810.585641407945
2024-02-20,Milwaukee Bucks,1808.9721429135561
2024-02-20,Dallas Mavericks,1783.2308169964379
2024-02-20,Charlotte Hornets,1566.82276416807
2024-02-20,Atlanta Hawks,1708.3179462095854
2024-02-20,Memphis Grizzlies,1691.1302059953089
2024-02-20,New York Knicks,1810.555425593259
2024-02-20,Toronto Raptors,1640.005812076314
2024-02-20,Philadelphia 76ers,1778.3592943361718
2024-02-20,Brooklyn Nets,1668.8048256890984
2024-02-20,Detroit Pistons,1466.975228456187
2024-02-20,Cleveland Cavaliers,1893.0190826988721
2024-02-20,Sacramento Kings,1787.5879402953296
2024-02-20,Minnesota Timberwolves,1860.311164838393
2024-02-20,Orlando Magic,1760.7877488936342
2024-02-20,Washington Wizards,1507.0139628360919
2024-02-21,Boston Celtics,1954.910037332973
2024-02-21,Miami Heat,1783.2491508698492
2024-02-21,Portland Trail Blazers,1572.027567479945
2024-02-21,Phoenix Suns,1824.0569192511034
2024-02-21,Los Angeles Lakers,1787.6191956880516
2024-02-21,Houston Rockets,1653.0768966353658
2024-02-21,LA Clippers,1878.088108132902
2024-02-21,Golden State Warriors,1782.721181363113
2024-02-21,Denver Nuggets,1840.2239676876345
2024-02-21,Utah Jazz,1718.5543799274674
2024-02-21,San Antonio Spurs,1505.1923897223016
2024-02-21,Indiana Pacers,1764.0495278033225
2024-02-21,Oklahoma City Thunder,1845.8274413676947
2024-02-21,Chicago Bulls,1742.8107520659883
2024-02-21,New Orleans Pelicans,1810.585641407945
2024-02-21,Milwaukee Bucks,1808.9721429135561
2024-02-21,Dallas Mavericks,1783.2308169964379
2024-02-21,Charlotte Hornets,1566.82276416807
2024-02-21,Atlanta Hawks,1708.3179462095854
2024-02-21,Memphis Grizzlies,1691.1302059953089
2024-02-21,New York Knicks,1810.555425593259
2024-02-21,Toronto Raptors,1640.005812076314
2024-02-21,Philadelphia 76ers,1778.3592943361718
2024-02-21,Brooklyn Nets,1668.8048256890984
2024-02-21,Detroit Pistons,1466.975228456187
2024-02-21,Cleveland Cavaliers,1893.0190826988721
2024-02-21,Sacramento Kings,1787.5879402953296
2024-02-21,Minnesota Timberwolves,1860.311164838393
2024-02-21,Orlando Magic,1760.7877488936342
2024-02-21,Washington Wizards,1507.0139628360919
2024-02-22,Boston Celtics,1960.4614291635257
2024-02-22,Miami Heat,1783.2491508698492
2024-02-22,Portland Trail Blazers,1572.027567479945
2024-02-22,Phoenix Suns,1812.4329437308563
2024-02-22,Los Angeles Lakers,1776.9932027796285
2024-02-22,Houston Rockets,1646.850106545597
2024-02-22,LA Clippers,1866.476302573092
2024-02-22,Golden State Warriors,1793.3488163919687
2024-02-22,Denver Nuggets,1843.1447887214151
2024-02-22,Utah Jazz,1703.915533656124
2024-02-22,San Antonio Spurs,1501.0665079648186
2024-02-22,Indiana Pacers,1767.517906867265
2024-02-22,Oklahoma City Thunder,1857.7597688964388
